prefix,input_file,group,input_dir,task,segclass,th,auc,Jacc,mIoU,mDice,AP
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.55,0.49964491180795617,0.007027021076935354,0.4982303617586596,0.6650917944457281,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.6000000000000001,0.49964491180795617,0.006220520694902533,0.49844149153032835,0.6652798810546512,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.65,0.49964491180795617,0.005439958542195858,0.49864321475774753,0.6654595386462268,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.7000000000000001,0.49964491180795617,0.00471424216970996,0.4988258091055501,0.6656221194353924,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.75,0.49964491180795617,0.004020287754890798,0.4989940112050674,0.6657718519348492,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.8,0.49964491180795617,0.003366928968570726,0.49915880025714904,0.6659185117218374,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.8500000000000001,0.49964491180795617,0.002791377683073611,0.49930872057935827,0.6660519093365129,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.9,0.49964491180795617,0.0021239202368392306,0.4994736492724807,0.666198632492135,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,0,0.9500000000000001,0.49964491180795617,0.0014597590774876094,0.49963846960729286,0.6663452266875779,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.05,0.4995541839955335,0.49367678082499217,0.49355541777837064,0.6609134245573759,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.1,0.4995541839955335,0.4431606660870893,0.44017281005579834,0.6112777664214444,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.15000000000000002,0.4995541839955335,0.052731809048325896,0.4856517142839266,0.6537894567815866,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.2,0.4995541839955335,0.038802749360613814,0.4896990265628782,0.6574469217804997,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.25,0.4995541839955335,0.03337945556125572,0.4912032402579657,0.6588011923504744,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.30000000000000004,0.4995541839955335,0.030179712825034,0.49209029825315265,0.6595985426315676,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/iba1/four/,1,1,0.35000000000000003,0.4995541839955335,0.027647379030084834,0.49277651130539396,0.6602147123797888,0.0
