prefix,input_file,group,input_dir,task,segclass,th,auc,Jacc,mIoU,mDice,AP
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.55,0.4997963828885467,0.020919979923764567,0.4946079421436861,0.6618564348831664,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.6000000000000001,0.4997963828885467,0.01883437817734981,0.4951523406637612,0.6623436642194599,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.65,0.4997963828885467,0.01690109001066448,0.49566561427293176,0.6628027135086119,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.7000000000000001,0.4997963828885467,0.014952444511773208,0.49618364818880245,0.6632657009989935,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.75,0.4997963828885467,0.013014576270722878,0.49669395096796065,0.6637214650937802,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.8,0.4997963828885467,0.010887931731503193,0.49724122109645136,0.6642099002450503,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.8500000000000001,0.4997963828885467,0.008640332263420945,0.4978121122732465,0.6647190361425794,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.9,0.4997963828885467,0.006125357105978729,0.49844271122830264,0.6652809685232401,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,0,0.9500000000000001,0.4997963828885467,0.0025714613389561883,0.49934727108122257,0.6660862087005883,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.05,0.5004120641645415,0.20958597840439533,0.4235341799637201,0.5950460218935107,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.1,0.5004120641645415,0.12702148347741116,0.4607582384378789,0.630848041919021,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.15000000000000002,0.5004120641645415,0.10100185972469099,0.47025817023690214,0.6396946872136173,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.2,0.5004120641645415,0.0850287224075349,0.47565907789430806,0.6446734000007894,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.25,0.5004120641645415,0.07362211295271598,0.4793598984593112,0.648063929181153,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.30000000000000004,0.5004120641645415,0.06437610769196861,0.4822153225588256,0.6506683802492947,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.35000000000000003,0.5004120641645415,0.05687102820351283,0.4845029928977803,0.6527477429634748,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.4,0.5004120641645415,0.050165837479270316,0.4864648838385407,0.6545259000836849,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.45,0.5004120641645415,0.044134887066456664,0.4882243657291183,0.6561166099988929,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.5,0.5004120641645415,0.038326755443747716,0.4898472710448214,0.6575805192042639,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.55,0.5004120641645415,0.03304893766965264,0.4913237281095885,0.658909556254559,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.6000000000000001,0.5004120641645415,0.027961007070398215,0.49273516503479153,0.6601776055219936,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.65,0.5004120641645415,0.022967913171240344,0.49410812784640706,0.6614087848901384,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.7000000000000001,0.5004120641645415,0.018309939642645275,0.4953484386772362,0.662519073707647,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.75,0.5004120641645415,0.013868063405452912,0.49652035325497945,0.6635664425692982,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.8,0.5004120641645415,0.009685841594759543,0.497609042304184,0.6645379617236302,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.8500000000000001,0.5004120641645415,0.00537748541558685,0.4986923223084827,0.6655032648301381,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.9,0.5004120641645415,0.0015177320075430035,0.49963881705194824,0.6663455373660948,0.0
image0,image0.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,1,1,0.9500000000000001,0.5004120641645415,0.0,0.5,0.666666666165007,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.05,0.5004190636582573,0.3266159032077689,0.34024785009004843,0.5077386792429353,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.1,0.5004190636582573,0.18920444598070596,0.43379345117043877,0.6050987991331158,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.15000000000000002,0.5004190636582573,0.09593245777671427,0.4720756216420332,0.6413741449100168,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.2,0.5004190636582573,0.07443714827780393,0.47915871151183775,0.6478800493120108,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.25,0.5004190636582573,0.06473557904121162,0.48213023681110856,0.6505909173781432,0.0
image1,image1.npz,train,/home/gxm324/Documents/IHC/ImPartial2/Data/NeuN/two/,0,0,0.30000000000000004,0.5004190636582573,0.059149098692194486,0.48382316027722955,0.6521304843392415,0.0
